name,date,lat,lon,target
US-AR1,2010-09-20,36.4267,-99.42,3.4344761515339144
US-AR1,2010-09-21,36.4267,-99.42,2.8097489860980374
US-AR1,2010-09-22,36.4267,-99.42,2.5114515684168737
US-AR1,2010-09-23,36.4267,-99.42,2.5137234049874353
US-AR1,2010-09-24,36.4267,-99.42,2.288060377830524
US-AR1,2010-09-25,36.4267,-99.42,2.6918977674671085
US-AR1,2010-09-26,36.4267,-99.42,2.745849847895089
US-AR1,2010-09-27,36.4267,-99.42,2.5699328779413144
US-AR1,2010-09-28,36.4267,-99.42,2.4835602187570793
US-AR1,2010-09-29,36.4267,-99.42,2.7745778312454092
US-AR1,2010-09-30,36.4267,-99.42,2.3905999987280593
US-AR1,2010-10-01,36.4267,-99.42,1.981312488625464
US-AR1,2010-10-02,36.4267,-99.42,1.693677633071515
US-AR1,2010-10-03,36.4267,-99.42,1.4635081690333442
US-AR1,2010-10-04,36.4267,-99.42,1.6297559269795114
US-AR1,2010-10-05,36.4267,-99.42,1.7368770115408103
US-AR1,2010-10-06,36.4267,-99.42,1.5423362160168543
US-AR1,2010-10-07,36.4267,-99.42,1.5475474908320972
US-AR1,2010-10-08,36.4267,-99.42,1.5690337224678323
US-AR1,2010-10-09,36.4267,-99.42,1.2572728492343
US-AR1,2010-10-10,36.4267,-99.42,0.924446080001662
US-AR1,2010-10-11,36.4267,-99.42,0.7403028537837009
US-AR1,2010-10-12,36.4267,-99.42,0.9037153693663419
US-AR1,2010-10-13,36.4267,-99.42,0.9805541915665207
US-AR1,2010-10-14,36.4267,-99.42,0.7651790037289453
US-AR1,2010-10-15,36.4267,-99.42,0.8643488283640688
US-AR1,2010-10-16,36.4267,-99.42,0.9355755507982194
US-AR1,2010-10-17,36.4267,-99.42,0.9707313577981762
US-AR1,2010-10-18,36.4267,-99.42,0.501777280916115
US-AR1,2010-10-19,36.4267,-99.42,1.7219210208917866
US-AR1,2010-10-20,36.4267,-99.42,0.923567019508288
US-AR1,2010-10-21,36.4267,-99.42,1.1016440162382468
US-AR1,2010-10-22,36.4267,-99.42,2.299206884523332
US-AR1,2010-10-23,36.4267,-99.42,1.4362416151283837
US-AR1,2010-10-24,36.4267,-99.42,1.192871921849946
US-AR1,2010-10-25,36.4267,-99.42,1.4049264584533827
US-AR1,2010-10-26,36.4267,-99.42,1.6190218253599642
US-AR1,2010-10-27,36.4267,-99.42,1.33425003141475
US-AR1,2010-10-28,36.4267,-99.42,0.9234879869215583
US-AR1,2010-10-29,36.4267,-99.42,1.3067997470244497
US-AR1,2010-10-30,36.4267,-99.42,1.0278213135841991
US-AR1,2010-10-31,36.4267,-99.42,0.6875223939804321
US-AR1,2010-11-01,36.4267,-99.42,0.5952144523439254
US-AR1,2010-11-02,36.4267,-99.42,0.6565316186599821
US-AR1,2010-11-03,36.4267,-99.42,0.4923674221307581
US-AR1,2010-11-04,36.4267,-99.42,0.8124503821082938
US-AR1,2010-11-05,36.4267,-99.42,0.48592970526647983
US-AR1,2010-11-06,36.4267,-99.42,0.6587852907144469
US-AR1,2010-11-07,36.4267,-99.42,0.8110779516028823
US-AR1,2010-11-08,36.4267,-99.42,0.5142403859988157
US-AR1,2010-11-09,36.4267,-99.42,0.5027848778377034
US-AR1,2010-11-10,36.4267,-99.42,0.3504088923405987
US-AR1,2010-11-11,36.4267,-99.42,0.5122436622668805
US-AR1,2010-11-12,36.4267,-99.42,1.9478289428284687
US-AR1,2010-11-13,36.4267,-99.42,0.8732741729716996
US-AR1,2010-11-14,36.4267,-99.42,0.5782105965686256
US-AR1,2010-11-15,36.4267,-99.42,NaN
US-AR1,2010-11-16,36.4267,-99.42,0.9333031142568942
US-AR1,2010-11-17,36.4267,-99.42,0.4139544973021165
US-AR1,2010-11-18,36.4267,-99.42,0.8918502158948994
US-AR1,2010-11-19,36.4267,-99.42,0.8771877272238388
US-AR1,2010-11-20,36.4267,-99.42,0.2705134256534324
US-AR1,2010-11-21,36.4267,-99.42,0.8969703039661552
US-AR1,2010-11-22,36.4267,-99.42,0.8049003432864222
US-AR1,2010-11-23,36.4267,-99.42,1.1029520438372833
US-AR1,2010-11-24,36.4267,-99.42,0.497374736396041
US-AR1,2010-11-25,36.4267,-99.42,0.737169676093561
US-AR1,2010-11-26,36.4267,-99.42,0.5010279642211576
US-AR1,2010-11-27,36.4267,-99.42,0.5751122764103699
US-AR1,2010-11-28,36.4267,-99.42,0.7028228163702338
US-AR1,2010-11-29,36.4267,-99.42,0.7088986482992681
US-AR1,2010-11-30,36.4267,-99.42,0.5585167339431731
US-AR1,2010-12-01,36.4267,-99.42,0.31458569337448306
US-AR1,2010-12-02,36.4267,-99.42,0.2659483802188038
US-AR1,2010-12-03,36.4267,-99.42,0.30038127811100335
US-AR1,2010-12-04,36.4267,-99.42,0.45618153737886974
US-AR1,2010-12-05,36.4267,-99.42,0.31185959397622903
US-AR1,2010-12-06,36.4267,-99.42,0.43245832888091446
US-AR1,2010-12-07,36.4267,-99.42,0.6004463319562142
