like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-5.56,2.527,4984.0,1231.0,16.19,-2.746,2.0
-4.984,1.3955,5984.0,1277.0,7.004,-5.94,3.0
-7.29,1.218,5160.0,948.5,24.86,-6.62,4.0
-7.496,2.244,4970.0,1080.0,31.36,-0.8687,0.0
-4.5,1.914,3184.0,1390.0,10.6,-7.15,1.0
-3.963,1.534,5756.0,1000.5,0.904,-4.523,2.0
-6.375,2.307,5324.0,845.5,17.05,-1.371,3.0
-5.25,2.16,4396.0,606.0,7.13,-0.4905,4.0
-6.777,2.738,5852.0,494.2,39.84,-5.594,0.0
-7.492,2.078,5420.0,332.0,22.62,-0.05927,1.0
-7.887,1.173,3606.0,1218.0,24.84,-1.683,2.0
-6.47,2.38,5340.0,520.5,36.75,-8.63,3.0
-5.46,1.283,4950.0,404.0,6.918,-7.98,4.0
-6.055,2.502,5736.0,656.0,23.66,-4.816,0.0
-7.223,2.268,4612.0,446.8,38.25,-5.17,1.0
-6.965,1.02,3130.0,1490.0,15.945,-6.793,2.0
-4.6,1.794,4016.0,1400.0,6.027,-2.832,3.0
-5.38,2.559,4430.0,539.0,14.8,-3.72,4.0
-7.19,2.213,4370.0,1412.0,34.47,-3.137,0.0
-6.54,1.384,5840.0,1222.0,22.45,-9.375,1.0
-6.5,2.648,3006.0,1150.0,20.86,-1.475,2.0
-6.766,2.977,4776.0,678.0,29.84,-2.322,3.0
-4.098,2.785,5956.0,595.5,15.67,-7.676,4.0
-4.574,1.8,3878.0,756.5,10.414,-9.914,0.0
-4.17,2.414,4356.0,1437.0,15.66,-8.76,1.0
-6.293,2.012,3778.0,1441.0,33.16,-9.805,2.0
-5.32,1.152,3328.0,775.5,2.11,-6.41,3.0
-7.812,1.073,4780.0,1033.0,21.67,-1.951,4.0
-5.7,1.525,5650.0,1468.0,10.99,-4.285,0.0
-4.914,2.875,3856.0,1127.0,24.2,-7.87,1.0
-7.008,2.67,3744.0,680.0,26.73,-1.748,2.0
-4.445,2.297,4400.0,1363.0,12.89,-6.168,3.0
-7.586,1.502,3328.0,1075.0,35.7,-5.48,4.0
-7.836,1.191,3574.0,1207.0,35.6,-5.305,0.0
-6.316,2.541,3836.0,817.0,38.34,-9.09,1.0
-7.8,1.361,4830.0,1490.0,30.36,-2.266,2.0
-7.113,1.877,3524.0,1134.0,27.05,-3.588,3.0
-6.016,1.904,3390.0,359.0,10.27,-2.668,4.0
-4.57,2.346,3930.0,567.5,14.38,-8.64,0.0
-4.926,1.104,5268.0,1113.0,2.223,-9.65,1.0
-5.12,2.547,4820.0,477.2,14.695,-4.664,2.0
-7.68,1.009,4948.0,1211.0,20.05,-2.75,3.0
-6.895,1.429,5964.0,638.5,23.9,-7.645,4.0
-6.2,1.764,3240.0,1453.0,22.92,-7.902,0.0
-3.645,2.031,3952.0,1389.0,8.54,-8.664,1.0
-3.484,2.143,3726.0,837.0,1.707,-3.688,2.0
-6.227,2.39,5700.0,1203.0,20.84,-2.766,3.0
-7.527,1.629,3890.0,1095.0,21.42,-0.53,4.0
-4.957,1.687,5450.0,516.5,2.797,-0.2446,0.0
-4.465,1.896,3068.0,868.5,10.164,-9.53,1.0
-7.414,2.48,4656.0,1086.0,35.44,-1.467,2.0
-4.918,1.574,3038.0,1345.0,10.195,-8.75,3.0
-8.07,1.303,4580.0,881.0,33.97,-1.842,4.0
-5.48,2.36,4400.0,629.0,14.95,-4.13,0.0
-4.863,1.704,5988.0,1146.0,12.8,-9.695,1.0
-7.242,1.062,4456.0,535.5,13.61,-3.613,2.0
-7.445,1.831,4652.0,740.5,28.77,-2.656,3.0
-7.977,1.246,5750.0,963.5,33.22,-2.594,4.0
-7.46,1.424,4052.0,1377.0,33.72,-5.88,0.0
-4.242,2.348,5264.0,521.0,5.96,-2.521,1.0
-5.527,1.999,5148.0,873.5,16.9,-6.58,2.0
-7.156,1.622,3124.0,1301.0,24.58,-3.854,3.0
-3.262,2.691,5640.0,444.2,3.83,-5.41,4.0
-7.094,1.641,4116.0,783.5,37.16,-9.86,0.0
-7.18,2.748,4852.0,1309.0,32.3,-0.9854,1.0
-4.258,2.549,5230.0,742.0,7.695,-2.953,2.0
-8.07,1.147,3708.0,1227.0,37.06,-3.326,3.0
-7.293,1.783,5980.0,774.0,33.94,-5.09,4.0
-6.152,2.71,4720.0,501.5,29.88,-6.46,0.0
-4.215,1.347,4040.0,1093.0,1.184,-8.07,1.0
-5.01,1.442,4396.0,591.5,1.684,-1.757,2.0
-7.348,1.44,5636.0,1446.0,32.8,-6.19,3.0
-5.855,2.738,5104.0,972.5,30.05,-6.645,4.0
-4.473,2.408,5960.0,577.5,5.62,-1.361,0.0
-7.184,1.709,3914.0,539.5,35.28,-8.68,1.0
-7.27,1.497,3744.0,337.0,23.92,-6.15,2.0
-5.48,2.867,4108.0,524.5,22.98,-6.355,3.0
-7.617,1.004,4530.0,1468.0,34.97,-9.95,4.0
-7.504,1.192,4550.0,1410.0,19.03,-1.877,0.0
-7.863,1.04,3378.0,516.5,35.1,-9.32,1.0
-6.16,2.86,5980.0,1196.0,26.31,-3.262,2.0
-3.781,2.787,5436.0,1148.0,1.701,-8.02,3.0
-5.766,2.79,5060.0,639.0,30.17,-7.633,4.0
-6.24,1.491,4100.0,1208.0,20.23,-9.28,0.0
-6.37,1.612,4908.0,1014.0,13.98,-2.947,1.0
-7.637,1.196,5532.0,1496.0,27.52,-4.027,2.0
-6.406,2.705,4692.0,943.5,21.72,-1.727,3.0
-5.81,2.432,3834.0,1202.0,24.2,-6.023,4.0
-3.89,2.441,4548.0,1155.0,11.375,-6.855,0.0
-7.008,1.622,4612.0,733.0,33.78,-9.42,1.0
-6.855,2.162,4460.0,730.0,23.06,-2.652,2.0
-6.17,2.332,3368.0,1344.0,19.08,-2.66,3.0
-6.332,1.53,3844.0,720.5,14.16,-5.223,4.0
-5.008,1.79,4170.0,687.5,8.49,-4.727,0.0
-3.889,1.806,5136.0,1381.0,0.7925,-1.895,1.0
-4.39,2.834,3720.0,956.5,12.88,-4.465,2.0
-7.508,1.601,3618.0,563.0,36.7,-7.145,3.0
-7.56,1.224,4820.0,676.5,34.2,-8.54,4.0
-3.275,2.807,3058.0,1339.0,12.805,-9.445,0.0
-4.805,1.538,5830.0,608.0,7.418,-7.266,1.0
-7.14,1.921,4524.0,773.5,33.75,-5.652,2.0
