like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-2.574,2.895,4864.0,908.5,2.576,-2.557,2.0
-2.373,1.355,3500.0,394.2,23.02,-5.258,3.0
-1.674,2.889,3704.0,1447.0,38.38,-4.527,4.0
-1.814,1.428,5444.0,618.0,4.844,-2.207,0.0
-2.348,1.066,3910.0,1070.0,25.62,-9.15,1.0
-1.902,1.772,3482.0,949.0,4.816,-3.045,2.0
-2.018,1.671,4028.0,495.5,21.84,-0.516,3.0
-1.434,2.496,4496.0,951.5,23.02,-3.51,4.0
-2.05,1.834,3060.0,695.5,11.28,-8.17,0.0
-2.395,1.094,3336.0,925.0,21.53,-6.85,1.0
-1.527,2.998,5132.0,812.5,34.1,-3.28,2.0
-1.973,2.416,3046.0,1349.0,11.22,-5.035,3.0
-1.991,1.251,3850.0,1066.0,15.95,-7.78,4.0
-2.146,1.378,5780.0,1119.0,29.3,-1.802,0.0
-1.648,1.617,5490.0,695.5,12.77,-3.963,1.0
-2.615,1.006,4496.0,1212.0,33.8,-0.06696,2.0
-2.139,1.443,3396.0,683.0,0.0704,-6.0,3.0
-1.815,2.43,3892.0,1096.0,9.664,-2.521,4.0
-1.692,2.2,5684.0,1126.0,33.56,-5.49,0.0
-1.922,2.111,4006.0,610.5,27.25,-2.393,1.0
-2.066,2.723,3894.0,1139.0,10.516,-7.387,2.0
-1.583,2.885,5916.0,511.5,34.53,-3.447,3.0
-2.078,1.944,4148.0,1320.0,38.62,-4.08,4.0
-1.8125,1.572,4570.0,440.0,11.72,-9.664,0.0
-2.078,1.253,3764.0,817.5,8.734,-4.94,1.0
-2.572,2.795,4330.0,1118.0,1.086,-5.758,2.0
-1.779,1.876,4596.0,1193.0,3.742,-1.058,3.0
-1.673,2.73,3352.0,1262.0,21.03,-8.49,4.0
-1.518,2.094,4950.0,387.8,17.4,-8.07,0.0
-1.561,1.928,5148.0,588.5,14.42,-7.203,1.0
-1.912,2.654,3152.0,1075.0,33.47,-8.46,2.0
-1.782,2.23,5316.0,653.5,31.5,-3.334,3.0
-1.726,1.926,4292.0,536.5,8.92,-8.82,4.0
-2.621,1.424,3382.0,342.0,37.88,-9.91,0.0
-1.89,1.581,4124.0,616.0,19.58,-4.445,1.0
-2.14,1.374,3582.0,1044.0,23.27,-6.7,2.0
-2.084,1.133,5788.0,627.5,19.55,-0.829,3.0
-1.954,2.53,3902.0,404.8,35.53,-8.22,4.0
-1.697,2.596,4576.0,384.2,30.94,-5.934,0.0
-2.113,2.916,3448.0,691.5,38.47,-0.7153,1.0
-1.717,2.34,5096.0,1030.0,35.78,-6.562,2.0
-1.666,2.393,4300.0,349.8,25.9,-8.15,3.0
-1.822,2.396,5400.0,464.2,8.445,-6.52,4.0
-1.542,2.914,3954.0,339.0,23.86,-2.787,0.0
-1.691,1.998,5060.0,736.0,7.74,-3.805,1.0
-2.418,2.934,5800.0,957.0,12.97,-7.566,2.0
-1.667,2.723,3288.0,1086.0,23.95,-1.649,3.0
-2.844,2.916,4230.0,1389.0,2.514,-2.766,4.0
-1.973,1.108,5496.0,869.5,14.984,-7.434,0.0
-2.037,2.393,3420.0,1191.0,39.56,-5.816,1.0
-1.544,2.375,4236.0,789.5,13.97,-1.338,2.0
