like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-4.99,2.734,4588.0,969.5,16.77,-5.164,0.0
-11.29,1.078,3024.0,813.0,39.03,-0.74,1.0
-10.22,1.434,5300.0,1368.0,37.4,-4.39,2.0
-7.066,2.354,3734.0,935.5,21.33,-1.895,3.0
-8.766,1.849,5660.0,1327.0,32.22,-7.773,4.0
-6.45,2.158,5052.0,1009.0,19.44,-7.4,0.0
-5.51,2.094,3300.0,1470.0,8.8,-4.4,1.0
-10.59,1.26,5240.0,458.0,39.7,-8.16,2.0
-7.387,1.484,4036.0,759.0,1.089,-5.875,3.0
-6.99,1.911,3242.0,596.0,13.89,-6.914,4.0
-8.086,1.396,4018.0,1480.0,16.61,-7.152,0.0
-7.73,2.738,5304.0,961.5,35.0,-5.73,1.0
-7.57,1.382,5770.0,892.5,7.12,-1.431,2.0
-5.75,2.316,5770.0,855.5,14.875,-1.721,3.0
-5.914,1.973,5052.0,723.5,5.3,-1.912,4.0
-7.797,2.166,5108.0,582.5,25.67,-6.555,0.0
-9.59,1.613,5340.0,624.5,29.69,-3.56,1.0
-7.21,2.883,3120.0,913.0,31.8,-7.082,2.0
-6.145,2.336,4720.0,1115.0,19.52,-5.83,3.0
-8.8,1.974,4692.0,1196.0,29.12,-2.404,4.0
-5.113,2.857,5612.0,710.0,2.668,-8.11,0.0
-7.76,2.41,3928.0,861.5,26.02,-2.375,1.0
-7.19,1.449,5132.0,1167.0,2.607,-9.44,2.0
-7.09,2.234,3244.0,643.0,21.1,-8.77,3.0
-9.5,1.159,4276.0,905.5,18.48,-0.7017,4.0
-8.43,1.391,3066.0,778.5,14.83,-4.293,0.0
-7.453,2.812,5308.0,1010.5,37.25,-8.75,1.0
-7.83,2.557,5436.0,1268.0,34.28,-6.105,2.0
-9.3,2.174,5212.0,426.0,36.97,-4.555,3.0
-10.05,1.083,5010.0,477.8,22.92,-5.637,4.0
-7.598,1.568,3712.0,411.0,5.29,-5.34,0.0
-6.77,2.514,4410.0,1442.0,27.94,-9.54,1.0
-10.445,1.01,5260.0,1111.0,26.67,-3.09,2.0
-8.97,1.618,4588.0,983.0,26.12,-4.977,3.0
-4.867,2.557,4948.0,901.5,3.822,-0.6226,4.0
-8.54,1.608,3398.0,1363.0,21.88,-3.451,0.0
-5.0,2.637,4550.0,837.5,3.836,-8.28,1.0
-6.01,2.404,4730.0,1087.0,16.8,-0.676,2.0
-4.496,2.867,5864.0,532.5,10.664,-6.527,3.0
-7.688,1.7295,4628.0,666.5,16.88,-3.074,4.0
-4.965,2.32,5092.0,1176.0,8.26,-9.44,0.0
-5.688,2.094,3428.0,1179.0,1.839,-8.73,1.0
-8.266,1.724,5084.0,1437.0,26.1,-9.56,2.0
-5.438,2.852,5600.0,705.5,20.48,-5.86,3.0
-8.06,2.912,5530.0,1370.0,35.56,-1.687,4.0
-6.098,1.945,4384.0,696.5,4.46,-8.46,0.0
-4.582,2.637,5044.0,1246.0,11.07,-9.97,1.0
-4.945,2.842,4308.0,722.5,16.75,-6.176,2.0
-5.984,2.943,3968.0,1330.0,28.0,-9.72,3.0
-9.5,2.371,4060.0,598.5,39.97,-2.5,4.0
-8.336,1.232,3816.0,753.0,9.59,-6.125,0.0
-9.97,1.309,4884.0,657.5,27.84,-4.38,1.0
-8.836,1.836,5936.0,747.5,31.73,-8.39,2.0
-5.086,2.896,5956.0,1382.0,19.47,-4.816,3.0
-8.54,1.544,4042.0,833.5,19.08,-2.01,4.0
-7.105,2.377,3976.0,707.5,21.27,-2.42,0.0
-5.49,2.088,5770.0,897.0,9.55,-6.84,1.0
-6.984,2.332,3746.0,1193.0,21.19,-1.714,2.0
-7.6,2.396,4050.0,1388.0,30.83,-7.47,3.0
-5.215,2.627,5988.0,657.0,17.53,-8.25,4.0
-4.63,2.87,4500.0,1325.0,17.03,-8.96,0.0
-10.58,1.102,3382.0,988.0,34.97,-7.883,1.0
-9.14,1.963,3748.0,439.8,32.3,-7.953,2.0
-7.24,1.78,3670.0,1263.0,18.9,-9.74,3.0
-8.91,1.939,5560.0,1210.0,36.62,-8.71,4.0
-5.758,2.928,4012.0,514.0,20.28,-5.254,0.0
-4.832,2.93,3994.0,1467.0,16.0,-2.352,1.0
-7.766,2.02,4296.0,377.8,17.98,-0.4849,2.0
-6.184,1.934,5252.0,1022.5,12.914,-4.297,3.0
