like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-5.133,2.875,5040.0,1397.0,36.16,-4.96,1.0
-4.348,2.617,4810.0,546.0,13.04,-4.047,2.0
-4.977,2.344,4250.0,1258.0,21.58,-3.418,3.0
-4.66,2.77,5944.0,1219.0,25.55,-4.39,4.0
-6.22,1.329,5564.0,425.5,28.28,-8.07,0.0
-4.816,2.764,4116.0,839.0,26.78,-6.89,1.0
-4.977,1.534,5296.0,975.0,16.97,-8.82,2.0
-5.01,2.035,3248.0,1286.0,22.44,-9.98,3.0
-5.67,2.367,3780.0,1122.0,39.2,-7.723,4.0
-4.957,2.023,5620.0,446.5,18.47,-4.855,0.0
-5.44,2.842,3060.0,664.0,0.1387,-0.955,1.0
-6.527,1.427,4616.0,396.8,32.6,-6.086,2.0
-5.14,2.863,4496.0,918.5,32.4,-5.24,3.0
-6.07,1.124,5956.0,1104.0,22.39,-6.688,4.0
-5.03,1.253,5240.0,566.5,4.48,-2.623,0.0
-4.098,1.971,4316.0,1388.0,8.43,-9.45,1.0
-4.918,2.674,4816.0,408.0,25.67,-6.27,2.0
-5.7,2.012,4730.0,924.5,25.67,-2.793,3.0
-6.387,1.055,4336.0,642.0,19.31,-4.746,4.0
-4.992,2.426,5188.0,1312.0,1.952,-1.934,0.0
-4.17,1.867,5860.0,832.5,6.78,-5.074,1.0
-5.03,1.771,4224.0,1329.0,20.98,-8.234,2.0
-5.27,1.787,4310.0,1234.0,20.31,-4.77,3.0
-5.367,2.174,5690.0,779.0,32.34,-7.766,4.0
-6.62,1.243,5940.0,523.5,30.72,-4.08,0.0
-4.027,1.765,5390.0,1070.0,5.17,-9.52,1.0
-5.094,1.89,3952.0,845.0,14.17,-2.25,2.0
-5.098,2.822,3594.0,1494.0,35.62,-6.996,3.0
-4.777,2.113,4092.0,1486.0,17.9,-3.982,4.0
-6.703,1.856,3976.0,798.5,38.75,-1.628,0.0
-5.3,2.523,3092.0,507.8,16.64,-2.951,1.0
-5.87,2.893,4360.0,1390.0,3.463,-6.37,2.0
-4.6,2.861,4384.0,925.5,25.7,-6.645,3.0
-5.832,1.972,3958.0,474.0,18.69,-0.42,4.0
-5.05,1.894,4044.0,1132.0,19.45,-6.086,0.0
-5.52,2.29,3952.0,1346.0,36.66,-7.48,1.0
-4.684,2.621,4064.0,922.5,11.64,-1.326,2.0
