like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-2.086,8.78,-7.23,588.5,3522.0,0.063,0.01723,0.00757,68.56,58.66,1.0
-1.435,8.43,-6.17,1340.0,5544.0,0.02856,0.04196,0.007572,74.1,133.5,2.0
-2.973,9.92,-6.9,1256.0,6344.0,0.1124,0.05472,0.001726,31.28,76.5,3.0
-3.791,10.4,-6.24,1119.0,5744.0,0.09595,0.03116,0.00897,25.81,51.03,4.0
-1.178,8.164,-6.043,453.5,4520.0,0.01897,0.0218,0.01185,63.47,81.4,0.0
-2.387,8.61,-7.42,1309.0,4436.0,0.010796,0.0796,0.0121,100.25,37.66,1.0
-2.256,8.17,-6.484,345.0,3872.0,0.05713,0.0281,0.01119,33.97,78.3,2.0
-3.625,10.04,-6.98,1402.0,4150.0,0.0953,0.0461,0.00675,31.02,45.3,3.0
-2.059,9.55,-6.41,782.0,1875.0,0.05063,0.0148,0.01246,83.56,115.7,4.0
-3614.0,11.55,-7.273,1022.5,2776.0,0.006268,0.02182,0.01185,58.62,42.3,0.0
-1.767,10.57,-7.695,1472.0,3624.0,0.052,0.02524,0.003195,94.4,49.7,1.0
-3.27,9.61,-7.03,1181.0,4624.0,0.10126,0.009155,0.00746,44.84,115.4,2.0
-1.952,9.375,-6.633,1273.0,4210.0,0.07776,0.0243,0.001921,78.7,131.6,3.0
-2.893,11.58,-7.83,838.0,4456.0,0.0646,0.05734,0.011,23.5,71.8,4.0
